"2016-01-28 09:09:03:773262","lamonie","j","True","nan","nan","2","True"
"2016-01-28 09:09:03:776550","lamonie","e","True","nan","nan","2","True"
"2016-01-28 09:09:03:779345","lamonie","t","True","nan","nan","2","True"
"2016-01-28 09:09:41:049535","lamonie","j","True","nan","nan","2","True"
"2016-01-28 09:09:41:053296","lamonie","t","True","nan","nan","2","True"
"2016-01-28 09:06:55:587648","lamonie","t","True","0.41928042363338225","0.6","2","True"
"2016-01-28 09:07:52:642819","lamonie","j","True","0.40820016272552517","0.6","2","True"
"2016-01-28 09:07:52:644242","lamonie","e","True","0.39754273319559169","0.6","2","True"
"2016-01-28 09:07:52:645055","lamonie","t","True","0.41928042363338225","0.6","2","True"
"2016-01-28 09:08:27:780141","lamonie","j","True","0.40820016272552517","0.6","2","True"
"2016-01-28 09:08:27:782245","lamonie","e","True","0.39754273319559169","0.6","2","True"
"2016-01-28 09:08:27:784125","lamonie","t","True","0.41928042363338225","0.6","2","True"
"2016-01-28 09:09:03:773262","lamonie","j","True","0.40820016272552517","0.6","2","True"
"2016-01-28 09:09:03:776550","lamonie","e","True","0.39754273319559169","0.6","2","True"
"2016-01-28 09:09:03:779345","lamonie","t","True","0.41928042363338225","0.6","2","True"
"2016-01-28 09:09:41:049535","lamonie","j","True","0.40820016272552517","0.6","2","True"
"2016-01-28 09:09:41:053296","lamonie","t","True","0.41928042363338225","0.6","2","True"
"2016-01-28 09:06:55:587648","lamonie","t","True","nan","nan","2","True"
"2016-01-28 09:07:52:642819","lamonie","j","True","nan","nan","2","True"
"2016-01-28 09:07:52:644242","lamonie","e","True","nan","nan","2","True"
"2016-01-28 09:07:52:645055","lamonie","t","True","nan","nan","2","True"
"2016-01-28 09:08:27:780141","lamonie","j","True","nan","nan","2","True"
"2016-01-28 09:08:27:782245","lamonie","e","True","nan","nan","2","True"
"2016-01-28 09:08:27:784125","lamonie","t","True","nan","nan","2","True"
"2016-01-28 09:09:03:773262","lamonie","j","True","nan","nan","2","True"
"2016-01-28 09:09:03:776550","lamonie","e","True","nan","nan","2","True"
"2016-01-28 09:09:03:779345","lamonie","t","True","nan","nan","2","True"
"2016-01-28 09:09:41:049535","lamonie","j","True","nan","nan","2","True"
"2016-01-28 09:09:41:053296","lamonie","t","True","nan","nan","2","True"
"2016-01-28 09:10:18:187050","lamonie","j","True","nan","nan","2","True"
"2016-01-28 09:06:55:587648","lamonie","t","True","0.40628143496566366","0.75","2","True"
"2016-01-28 09:07:52:642819","lamonie","j","True","0.43332018048745535","0.75","2","True"
"2016-01-28 09:07:52:644242","lamonie","e","True","0.42063390061040123","0.75","2","True"
"2016-01-28 09:07:52:645055","lamonie","t","True","0.40628143496566366","0.75","2","True"
"2016-01-28 09:08:27:780141","lamonie","j","True","0.43332018048745535","0.75","2","True"
"2016-01-28 09:08:27:782245","lamonie","e","True","0.42063390061040123","0.75","2","True"
"2016-01-28 09:08:27:784125","lamonie","t","True","0.40628143496566366","0.75","2","True"
"2016-01-28 09:09:03:773262","lamonie","j","True","0.43332018048745535","0.75","2","True"
"2016-01-28 09:09:03:776550","lamonie","e","True","0.42063390061040123","0.75","2","True"
"2016-01-28 09:09:03:779345","lamonie","t","True","0.40628143496566366","0.75","2","True"
"2016-01-28 09:09:41:049535","lamonie","j","True","0.43332018048745535","0.75","2","True"
"2016-01-28 09:09:41:053296","lamonie","t","True","0.40628143496566366","0.75","2","True"
"2016-01-28 09:10:18:187050","lamonie","j","True","0.43332018048745535","0.75","2","True"
"2016-01-28 09:06:55:587648","lamonie","t","True","0.40628143496566366","0.75","2","True"
"2016-01-28 09:07:52:642819","lamonie","j","True","0.43165251207778471","0.75","2","True"
"2016-01-28 09:07:52:644242","lamonie","e","True","0.42063390061040123","0.75","2","True"
"2016-01-28 09:07:52:645055","lamonie","t","True","0.40628143496566366","0.75","2","True"
"2016-01-28 09:08:27:780141","lamonie","j","True","0.43165251207778471","0.75","2","True"
"2016-01-28 09:08:27:782245","lamonie","e","True","0.42063390061040123","0.75","2","True"
"2016-01-28 09:08:27:784125","lamonie","t","True","0.40628143496566366","0.75","2","True"
"2016-01-28 09:09:03:773262","lamonie","j","True","0.43165251207778471","0.75","2","True"
"2016-01-28 09:09:03:776550","lamonie","e","True","0.42063390061040123","0.75","2","True"
"2016-01-28 09:09:03:779345","lamonie","t","True","0.40628143496566366","0.75","2","True"
"2016-01-28 09:09:41:049535","lamonie","j","True","0.43165251207778471","0.75","2","True"
"2016-01-28 09:09:41:053296","lamonie","t","True","0.40628143496566366","0.75","2","True"
"2016-01-28 09:10:18:187050","lamonie","j","True","0.43165251207778471","0.75","2","True"
"2016-01-28 09:10:54:459429","lamonie","j","True","0.43165251207778471","0.75","2","True"
"2016-01-28 09:06:55:587648","lamonie","t","True","0.40628143496566366","0.75","2","True"
"2016-01-28 09:07:52:642819","lamonie","j","True","0.43165251207778471","0.75","2","True"
"2016-01-28 09:07:52:644242","lamonie","e","True","0.35434223462981956","0.75","2","True"
"2016-01-28 09:07:52:645055","lamonie","t","True","0.40628143496566366","0.75","2","True"
"2016-01-28 09:08:27:780141","lamonie","j","True","0.43165251207778471","0.75","2","True"
"2016-01-28 09:08:27:782245","lamonie","e","True","0.35434223462981956","0.75","2","True"
"2016-01-28 09:08:27:784125","lamonie","t","True","0.40628143496566366","0.75","2","True"
"2016-01-28 09:09:03:773262","lamonie","j","True","0.43165251207778471","0.75","2","True"
"2016-01-28 09:09:03:776550","lamonie","e","True","0.35434223462981956","0.75","2","True"
"2016-01-28 09:09:03:779345","lamonie","t","True","0.40628143496566366","0.75","2","True"
"2016-01-28 09:09:41:049535","lamonie","j","True","0.43165251207778471","0.75","2","True"
"2016-01-28 09:09:41:053296","lamonie","t","True","0.40628143496566366","0.75","2","True"
"2016-01-28 09:10:18:187050","lamonie","j","True","0.43165251207778471","0.75","2","True"
